offset,scale,pc1_score
2069.4827380952383,0.27143567872086904,-9679.537132686999
9067.349242424243,1.5333562225059316,4722.701225316811
6133.704487179487,0.7661036184649197,-1376.8881628714357
8209.996357808857,1.4320917350011841,3070.1784303462346
3794.1527777777783,0.6297542973012371,-6151.483940274031
4447.670833333334,0.7807519096973303,-4787.97323180233
7325.937062937063,1.56792997600958,1206.6095772423782
3777.2456086601305,0.4779422924329698,-6209.754769492886
6099.998351648352,1.0773278742272132,-1277.2225176079633
6057.872619047618,1.2248896529519933,-1393.9538327837772
5656.985714285714,0.9581908803440788,-2269.96292260326
6435.857142857143,1.1392664389092093,-663.0930913783749
6607.3125,1.5617133945119739,-222.6353914360861
4495.317095588235,0.8048148794831658,-4618.225959959928
2823.284335839599,0.3886876009949781,-8155.819044232223
5580.947435897437,0.9358313122354427,-2509.3527195396737
3415.0826023391814,0.5541918503571386,-6885.029999237015
4711.232291666667,1.1258131849699646,-4159.861798976306
4485.796507352941,0.6092118136145814,-4748.731765192414
4338.056985294117,0.5730473750491807,-5048.401733753755
9667.593055555555,1.4438609227962858,5964.855759521937
7939.009469696969,1.7686438353838154,2482.999691268235
6578.2692307692305,1.4989047963711175,-291.35517371082307
5251.517857142857,1.0841049034648884,-3069.8887086776353
8784.804545454546,1.7022966963116115,4234.343309586324
7269.5625,1.350639564345176,1063.7944091710071
6833.600045787545,1.1133271802739741,111.07374802985092
6565.993818681318,1.7440479466234464,-241.77401660777036
4124.196895424837,0.7056422415013223,-5463.951147212313
8726.49090909091,1.3802723475456073,4095.495405793201
5593.997619047619,1.2542302237043794,-2382.776890730476
5447.136904761905,1.2407946764471927,-2651.559819706549
5180.492261904762,1.3152825941304291,-3140.410656870115
3345.044633642931,1.118218489023669,-6909.456654832155
5037.948958333333,0.8141225598962519,-3608.483712397357
17470.136904761905,-0.08094965785359985,21436.229291196636
9804.730555555554,0.6839210430059373,5958.4364824485965
3565.6937134502923,0.5120072960025209,-6595.75408384864
13112.107142857143,-0.3043584026747058,12242.294316106023
6906.740151515151,0.672114958826123,152.56830408415223
6160.297710622711,1.2893093055995386,-1157.7984288314974
3971.1380718954247,1.6820836462489956,-5543.842011139725
4898.294730392157,1.2557314307526104,-3770.537075160246
12297.392857142859,0.5371559096863352,10910.619719759934
5180.303125,1.5967704774890896,-3100.107451403426
3537.074346405229,0.22762063944367045,-6775.549070100884
6590.380036630037,0.8267057303346392,-474.94753108411487
9615.211363636365,1.3252580405016912,5728.097739139582
7096.480769230769,0.8813280920606693,553.7217514818092
5382.635805860806,1.0765034256687211,-2734.237974232996
7551.734265734265,1.2632258540789663,1654.909178142843
54244.666666666664,0.38794479948782123,94089.54390047873
6846.349358974359,1.695515826893509,277.25071689392763
8015.763403263403,1.5241773109689531,2612.2292091207855
5982.659340659341,1.312336137518699,-1516.7648914604972
14087.352678571428,0.07277553345646932,14397.862191606735
8366.653409090908,1.707530713086384,3349.990955850483
7594.504516317017,1.3974277437849325,1666.8821775944987
7434.88782051282,1.360097112679785,1455.2911554172981
4789.64494047619,0.8899942323758677,-4058.5316224146673
3879.8989991830067,0.6354118437211249,-5982.830399215033
5181.336458333333,0.9816300902761608,-3264.291905312455
5667.5,0.7326042376101034,-2634.0258776280652
5106.59880952381,0.6418853914500517,-3491.7731334963955
5027.066666666667,1.131752208513462,-3451.560935979884
3991.042483660131,1.1228974460508199,-5646.291267610313
8935.789015151515,1.7594931207860252,4454.685372034009
7588.643356643356,1.37386294028722,1732.4080574773566
8706.55303030303,1.4856104787899382,4091.360270365088
6702.910485347985,1.4540674288416497,-64.01382007540808
4632.66544117647,1.3262894570012032,-4256.935815061355
5898.239743589744,0.9377058418166372,-1832.5271609320446
8212.589015151516,1.7579650342665776,3033.500013315027
16093.369047619048,4.232125677884669,19766.217839239263
14125.01488095238,1.5148227262836926,14821.494646113784
6424.550915750916,1.5843626891129574,-579.1752852810425
7429.386217948718,0.8718463331425792,1259.2210082737556
4816.673713235294,0.9218033785376751,-3973.4049099445015
8311.85037878788,0.6203651278778287,2937.1273146965536
9331.43409090909,1.526574639923838,5290.251499624691
4395.851102941177,0.8122344185303056,-4908.933839156504
6781.142857142857,1.2871838835652982,111.89382453406962
4917.79044117647,0.7857479740132525,-3804.871923927944
5432.5,0.6084097308571002,-2851.2722237165094
8148.505681818181,1.229905798605587,2786.4925254221507
8973.051136363636,1.7793734559184153,4642.821405347663
4419.073529411765,0.8770233028397832,-4797.342949071768
6213.278846153847,1.1762939518966,-1064.6411023983326
7901.63782051282,1.731871495873684,2411.1463320533594
6667.04097985348,1.5419810986297393,-115.192872633251
4244.734477124183,0.5315922510835316,-5252.850006604706
4358.510416666666,1.2170256313137389,-4857.893093734044
6072.181043956044,1.47117969803621,-1270.0519269354515
3749.526960784314,0.8897249639006644,-6153.597839033904
5229.539880952381,1.2329309028773348,-3104.814338935042
3688.7598684210525,0.603251213510264,-6345.591452105071
4688.394301470588,1.545497817267111,-4118.734323203921
7018.455128205129,1.2270977879843106,519.3204613045218
4155.147875816993,0.8270559702274994,-5396.915298938496
7496.434294871796,1.2494320249969064,1472.917262249763
5540.80641025641,0.7071130102925428,-2522.591313578717
5216.191666666667,0.8508937984984765,-3223.343743120071
4377.109375,0.8717595587237426,-4877.004080505537
9554.30681818182,2.1197148360122497,5868.512962277886
5470.184523809524,0.6607427004011537,-2778.30853647337
4537.701286764706,0.9583518108525468,-4555.120290785032
9111.588636363636,1.6343612144371802,4843.803773082572
9176.693181818182,2.1013269250381326,5049.504752035018
8003.066287878788,1.5737084955222527,2585.073255561377
5397.791666666667,0.9583018874644798,-2757.3904425133846
7803.807983682984,1.4930712930194205,2212.236761253556
4122.217422385621,0.8572724952620945,-5430.505969686007
7070.349587912087,0.9882486021316534,534.6538834852407
7129.088141025641,0.7917724170650944,470.3973687652444
6339.048076923077,1.3149621335888655,-815.9334105484724
5475.096428571429,1.1015322052528076,-2589.41015845436
8908.102651515152,1.157225653312255,4323.26235380082
7634.167686480187,1.3161721820897183,1802.8936149574376
5730.885714285714,0.4795867401672179,-2248.742402227517
5466.099999999999,0.5403978954299702,-2806.6750753023975
8470.07765151515,1.3477527418860573,3521.8849161036946
5643.041666666666,1.1161676271812562,-2263.0143478902123
4843.29375,0.9320263887350331,-3924.226798609308
9152.247727272726,1.1921879263468447,4871.745062535074
3713.500687994496,0.5499100869421868,-6317.146075460891
6221.021703296703,1.272062459566725,-1103.635274646222
6113.4440476190475,1.2354041136958875,-1277.8947956222319
7244.799679487179,1.10193411008887,984.5554540224317
5186.272916666667,1.117257632988381,-3173.521851651505
7755.061334498835,1.0783464695921743,1956.217161113946
5922.484523809524,0.6918296714711669,-1788.2729245043624
5297.404166666666,0.9817932906369627,-3085.343418570077
8363.758333333333,1.8650781587583367,3398.005392699368
8652.253787878788,1.8137871067339457,3975.9900782226596
6349.27380952381,1.9352311481135023,-610.231458048896
7161.413461538461,1.4225300889790808,852.6960782607839
15765.861607142857,2.502509963997343,18496.38015909766
6197.503571428571,1.0284214491577344,-1224.5111703433336
6468.353021978022,1.220774028103667,-607.6292652305691
6910.425824175824,1.3506152152188298,331.76743157318344
7914.208333333333,1.2595878798581546,2366.6970112032973
6759.048076923077,1.338128779870201,31.294368418352597
4155.271241830065,0.9525132144549898,-5326.73483846817
7782.991987179486,1.6322214101450987,2209.4500312311234
8492.60037878788,1.581524642151962,3683.4393738211884
7455.753205128205,1.6260417133187874,1513.764763402205
5923.339285714286,1.059402884426916,-1742.9778794005458
5518.900000000001,1.0145678222658594,-2528.008507237455
6701.9739010989015,1.0966874609816224,-137.05036842230538
7926.5016025641025,1.3690448848694456,2395.3197129979117
12493.555555555555,1.7843995012534375,11709.723129495012
5446.875,1.4849647842780294,-2550.6751886462876
4066.0531045751636,0.685591953061523,-5575.560019956446
5905.74478021978,1.2949492335663033,-1712.3125700059818
5969.3774725274725,0.8729956273288388,-1665.2153588913516
5479.083333333334,0.9877266961979321,-2637.9825692890963
5496.153571428571,1.4272838811014008,-2529.7714798172055
5313.439285714287,1.2633668898671964,-2857.416179243501
8020.234848484848,1.6330405725788388,2693.8971627896212
5534.313095238095,1.1308703851809045,-2478.8571228513347
6947.820512820513,1.1306954485682783,344.5493016792956
6063.267857142857,1.3614654245537001,-1323.3386188990066
8196.8125,1.191027178150335,2894.969556383262
8789.914772727272,1.343314166375093,4098.00179545952
6400.843406593406,1.2187054773432482,-716.1828098204147
15277.78125,-0.7332323830593863,16176.20001121201
7456.727127039627,1.793001927906507,1601.6527065593784
6332.946428571428,0.9797426470490479,-907.1193874657047
4547.75643382353,1.1617135181885978,-4475.826651940309
6437.890109890111,1.1091522958908555,-763.1499638404905
10280.047474747475,1.4356785051107104,7222.676820495827
8365.779166666667,1.2934181187075058,3249.4725128013765
8346.86553030303,1.5914866785007318,3321.2737427593574
4850.761335784314,0.8543320330217934,-3952.8050321330284
7659.229166666666,1.4385283760729788,1897.8006575986085
5988.857875457876,0.8645264634173957,-1608.3481491066711
11170.28125,1.592863974158455,9050.299066041653
5879.716666666666,1.1616314115601951,-1722.0148522825102
5840.8892857142855,0.8628590711856668,-1930.0938466344408
5824.039743589744,1.1222188098700328,-1864.9585654085986
10232.836363636365,1.6830083990873856,7143.483554884999
10139.5,1.265165111982359,6852.207281757091
4898.775367647058,0.8938610110755507,-3837.2390017893385
8347.229166666666,1.2249081647737523,3247.236191941836
6408.133241758242,1.0169322183926541,-763.3583445865517
6294.214285714285,1.6962982882006579,-752.0817857708315
5995.585622710623,1.210209454393226,-1518.1786664317563
3989.6617647058824,1.1492405327322592,-5604.846850787016
17557.72857142857,3.3995895591439824,22625.798101435237
8597.81287878788,1.5437897406619068,3745.718573491071
15427.642857142857,1.6722665651839828,17537.055424513455
9028.261363636364,1.1685945532370756,4526.4826622256505
6095.614652014652,1.388188161992886,-1272.2159719712297
5884.93543956044,0.9416597577134318,-1846.7586421704966
6376.90521978022,1.3770415670360272,-670.5069096450673
9116.202651515152,1.5665132389195764,4774.124064243329
6703.593177655677,1.4604784438276004,-16.788323910995793
7640.40574009324,1.4887540983512573,1864.723337098695
7634.140151515151,1.4911394083935396,1860.2958468064298
9348.261111111111,0.4980066939523329,4976.265206829953
8912.154545454545,0.7849687275460457,4268.4207062341775
4948.09681372549,1.016369019498542,-3711.228075775878
7124.508012820513,1.011027298568799,649.5230047363578
8632.772727272728,1.374610601441337,3800.1670760729853
5197.519791666667,0.8046245027411331,-3241.452805516392
7198.63141025641,1.5432117379535575,1008.9549845418828
6238.770604395604,1.3182501559148916,-1030.5580922104898
15313.232142857143,1.5387126722242148,17354.143686616855
6265.67032967033,1.3262534363237852,-947.9175541895793
10527.705555555556,1.6837796767649165,7832.566038253764
11032.447222222223,1.7259390705691215,8710.840734318952
3304.5769736842108,0.7503557535527566,-7089.4173243846135
7619.7023601398605,1.581226635672165,1812.276523041743
4194.749080882353,0.7772992172539328,-5230.670856116377
11469.038194444445,2.5189804452062727,9965.801766019416
7532.355769230769,1.3756186370474581,1628.667980639513
